"Molecule ChEMBL ID"	"Molecule Name"	"Molecule Max Phase"	"Molecular Weight"	"#RO5 Violations"	"AlogP"	"Compound Key"	"Smiles"	"Standard Type"	"Standard Relation"	"Standard Value"	"Standard Units"	"pChEMBL Value"	"Data Validity Comment"	"Comment"	"Uo Units"	"Ligand Efficiency BEI"	"Ligand Efficiency LE"	"Ligand Efficiency LLE"	"Ligand Efficiency SEI"	"Potential Duplicate"	"Assay ChEMBL ID"	"Assay Description"	"Assay Type"	"BAO Format ID"	"BAO Label"	"Assay Organism"	"Assay Tissue ChEMBL ID"	"Assay Tissue Name"	"Assay Cell Type"	"Assay Subcellular Fraction"	"Assay Parameters"	"Assay Variant Accession"	"Assay Variant Mutation"	"Target ChEMBL ID"	"Target Name"	"Target Organism"	"Target Type"	"Document ChEMBL ID"	"Source ID"	"Source Description"	"Document Journal"	"Document Year"	"Cell ChEMBL ID"	"Properties"
"CHEMBL3774632"	""	"0"	"417.52"	"0"	"3.94"	"5b"	"CC(O)CNc1nc(NCc2ccc(-c3ccccn3)cc2)c2[nH]nc(C(C)C)c2n1"	"Activity"	"'='"	"93.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL3778987"	"Inhibition of recombinant JNK1 (unknown origin) assessed as residual activity at 1 uM relative to control"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3774312"	"1"	"Scientific Literature"	"Eur. J. Med. Chem."	"2016"	"None"	""
"CHEMBL501463"	""	"0"	"585.48"	"1"	"4.34"	"CER-0262939"	"Nc1nc(Nc2ccc3ncsc3c2)cc(N2CCC[C@H]2C(=O)NCCc2cccc(I)c2)n1"	"Inhibition"	"'='"	"0.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL953376"	"Inhibition of JNK1 at 10 uM by HTRF assay relative to control"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1150387"	"1"	"Scientific Literature"	"J. Med. Chem."	"2008"	"None"	""
"CHEMBL1684654"	""	"0"	"331.42"	"0"	"3.79"	"11o"	"Cc1ccc2cc(-c3n[nH]c4ccc(NC5CCNC5)cc34)[nH]c2c1"	"Inhibition"	"'='"	"73.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1685935"	"Inhibition of JNK1a1 at 1 uM"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1681705"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2011"	"None"	""
"CHEMBL1681993"	""	"0"	"333.41"	"0"	"3.29"	"5"	"CCc1csc(NC(=O)Cc2ccc(OC)cc2)c1C(=O)OC"	"IC50"	"'='"	"19300.0"	"nM"	"4.71"	""	""	"UO_0000065"	"14.14"	"0.28"	"1.42"	"7.29"	"0"	"CHEMBL1686760"	"Inhibition of recombinant JNK1 after 60 mins by TR-FRET assay"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1681717"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2011"	"None"	""
"CHEMBL210552"	""	"0"	"296.76"	"0"	"2.72"	"41"	"CCCCC(=O)Nc1nc(OCC)c(C#N)c(N)c1Cl"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL860181"	"Inhibition of JNK1-mediated ATF2 phosphorylation"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1148638"	"1"	"Scientific Literature"	"J. Med. Chem."	"2006"	"None"	""
"CHEMBL210737"	""	"0"	"312.33"	"0"	"1.73"	"26"	"COc1ccc(OC)c(CC(=O)Nc2cc(N)c(C#N)cn2)c1"	"IC50"	"'='"	"2600.0"	"nM"	"5.58"	""	""	"UO_0000065"	"17.88"	"0.33"	"3.86"	"5.07"	"0"	"CHEMBL860181"	"Inhibition of JNK1-mediated ATF2 phosphorylation"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1148638"	"1"	"Scientific Literature"	"J. Med. Chem."	"2006"	"None"	""
"CHEMBL377838"	""	"0"	"264.35"	"0"	"2.39"	"21"	"CCCCSc1nc(NC(C)=O)cc(N)c1C#N"	"IC50"	"'='"	"8900.0"	"nM"	"5.05"	""	""	"UO_0000065"	"19.11"	"0.38"	"2.66"	"5.50"	"0"	"CHEMBL860181"	"Inhibition of JNK1-mediated ATF2 phosphorylation"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1148638"	"1"	"Scientific Literature"	"J. Med. Chem."	"2006"	"None"	""
"CHEMBL383308"	""	"0"	"321.38"	"0"	"0.58"	"28d"	"CCCN(CCO)CC(=O)Nc1cc(N)c(C#N)c(OCC)n1"	"IC50"	"'='"	"160.0"	"nM"	"6.80"	""	""	"UO_0000065"	"21.15"	"0.40"	"6.22"	"5.46"	"0"	"CHEMBL860181"	"Inhibition of JNK1-mediated ATF2 phosphorylation"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1148638"	"1"	"Scientific Literature"	"J. Med. Chem."	"2006"	"None"	""
"CHEMBL210861"	""	"0"	"296.33"	"0"	"2.12"	"6e"	"CCOc1nc(NC(=O)Cc2ccccc2)cc(N)c1C#N"	"IC50"	"'='"	"570.0"	"nM"	"6.24"	""	""	"UO_0000065"	"21.07"	"0.39"	"4.12"	"6.18"	"0"	"CHEMBL860181"	"Inhibition of JNK1-mediated ATF2 phosphorylation"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1148638"	"1"	"Scientific Literature"	"J. Med. Chem."	"2006"	"None"	""
"CHEMBL207861"	""	"0"	"307.69"	"0"	"1.63"	"7p"	"Cc1nn(CC(=O)O)c2c1c(=O)c1cc(Cl)ccc1n2O"	"IC50"	"'='"	"4410.0"	"nM"	"5.36"	""	""	"UO_0000065"	"17.41"	"0.35"	"3.73"	"5.50"	"0"	"CHEMBL866909"	"Inhibition of JNK1"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1147685"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2006"	"None"	""
"CHEMBL245935"	""	"0"	"468.01"	"0"	"4.51"	"28"	"CC1CCN(NC(=O)N2CCC(Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)CC2)CC1"	"IC50"	"'='"	"47.0"	"nM"	"7.33"	""	""	"UO_0000065"	"15.66"	"0.30"	"2.82"	"8.22"	"0"	"CHEMBL886370"	"Inhibition of JNK1"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1139954"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2007"	"None"	""
"CHEMBL3747017"	""	"0"	"435.31"	"0"	"3.64"	"50"	"Cn1c(=O)c(Oc2c(Cl)cccc2Cl)cc2cnc(N3CCC(CO)CC3)nc21"	"Activity"	"'='"	"127.11"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL3751432"	"Inhibition of JNK1 (unknown origin) expressed in HEK293 cells assessed as anisomycin-induced IRS-1(Ser307) phosphorylation at 10 uM incubated for 30 mins by Western blot analysis relative to anisomycin"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HEK293"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3745672"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2016"	"CHEMBL3307715"	""
"CHEMBL3747699"	""	"0"	"465.48"	"0"	"2.23"	"12"	"Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCN(S(C)(=O)=O)CC3)nc21"	"Activity"	"'='"	"87.07"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL3751433"	"Inhibition of JNK1 (unknown origin) expressed in HEK293 cells assessed as anisomycin-induced c-Jun phosphorylation at 10 uM incubated for 30 mins by Western blot analysis relative to anisomycin"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HEK293"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3745672"	"1"	"Scientific Literature"	"Bioorg. Med. Chem. Lett."	"2016"	"CHEMBL3307715"	""
"CHEMBL408982"	""	"0"	"249.34"	"0"	"3.06"	"TG003"	"CCN1/C(=C/C(C)=O)Sc2ccc(OC)cc21"	"Residual Activity"	"'='"	"103.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2219231"	"Millipore: Percentage of residual kinase activity of MAPK8 at 1uM relative to control. Control inhibitor: Jnk Inhibitor II at 100.0uM. Buffer: 50 mM Tris pH 7.5, 0.1 mM EGTA, 0.1% ? -mercaptoethanol"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem. J."	"2013"	"None"	""
"CHEMBL80713"	""	"0"	"400.48"	"0"	"1.82"	"Cdk2_Inhibitor_III"	"COc1ccc(CNc2nc(N(CCO)CCO)nc3c2ncn3C(C)C)cc1"	"Residual Activity"	"'='"	"104.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2219231"	"Millipore: Percentage of residual kinase activity of MAPK8 at 1uM relative to control. Control inhibitor: Jnk Inhibitor II at 100.0uM. Buffer: 50 mM Tris pH 7.5, 0.1 mM EGTA, 0.1% ? -mercaptoethanol"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem. J."	"2013"	"None"	""
"CHEMBL1725279"	"SP-600125"	"0"	"220.23"	"0"	"4.43"	"SP600125"	"Oc1c2ccccc2c2c3c(cccc13)N=N2"	"Residual Activity"	"'='"	"33.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2219231"	"Millipore: Percentage of residual kinase activity of MAPK8 at 1uM relative to control. Control inhibitor: Jnk Inhibitor II at 100.0uM. Buffer: 50 mM Tris pH 7.5, 0.1 mM EGTA, 0.1% ? -mercaptoethanol"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem. J."	"2013"	"None"	""
"CHEMBL1240885"	""	"0"	"244.23"	"0"	"1.82"	"CGP-57380"	"Nc1ncnc2[nH]nc(Nc3ccc(F)cc3)c12"	"Residual Activity"	"'='"	"105.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2219231"	"Millipore: Percentage of residual kinase activity of MAPK8 at 1uM relative to control. Control inhibitor: Jnk Inhibitor II at 100.0uM. Buffer: 50 mM Tris pH 7.5, 0.1 mM EGTA, 0.1% ? -mercaptoethanol"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem. J."	"2013"	"None"	""
"CHEMBL379787"	""	"0"	"395.42"	"0"	"2.53"	"IRAK_1_4_Inhibitor"	"O=C(Nc1nc2ccccc2n1CCN1CCOCC1)c1cccc([N+](=O)[O-])c1"	"Residual Activity"	"'='"	"96.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2219231"	"Millipore: Percentage of residual kinase activity of MAPK8 at 1uM relative to control. Control inhibitor: Jnk Inhibitor II at 100.0uM. Buffer: 50 mM Tris pH 7.5, 0.1 mM EGTA, 0.1% ? -mercaptoethanol"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem. J."	"2013"	"None"	""
"CHEMBL468280"	""	"0"	"282.66"	"0"	"2.25"	"SID103905547"	"CCn1c2cc(Cl)c(F)cc2c(=O)c2c(=O)o[nH]c21"	"Ki"	"'>'"	"3162.28"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1963725"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK8"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL1981047"	""	"0"	"474.57"	"0"	"2.64"	"SID103905608"	"COC(C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1"	"Ki"	"'>'"	"3981.07"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1963725"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK8"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL2005631"	""	"0"	"449.51"	"0"	"5.00"	"SID103904310"	"CNC(=O)c1cnc(N)c2c(-c3ccc(NC(=O)Nc4cc(C)ccc4F)cc3)csc12"	"Ki"	"'>'"	"3162.28"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1963725"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK8"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL1977223"	""	"0"	"360.42"	"0"	"3.61"	"SID103904519"	"CCCC(=O)Nc1n[nH]c2ccc(-c3cn(Cc4ccccc4)nn3)cc12"	"Ki"	"'>'"	"3162.28"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1963725"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK8"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL1995765"	""	"0"	"176.18"	"0"	"0.14"	"SID103905297"	"Nc1cc(=O)[nH]n1-c1ccccn1"	"Ki"	"'='"	"31622.78"	"nM"	"4.50"	""	"active"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1963725"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK8"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL2002450"	""	"0"	"240.26"	"0"	"3.09"	"SID103905456"	"COc1ccc(-c2ccc(N)cc2)c2cnoc12"	"Ki"	"'='"	"50118.72"	"nM"	"4.30"	""	"active"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1963725"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK8"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL939"	"GEFITINIB"	"4"	"446.91"	"0"	"4.28"	"SID103905343"	"COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1"	"Ki"	"'>'"	"3162.28"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1963725"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK8"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL1988872"	""	"0"	"317.37"	"0"	"2.26"	"SID103905138"	"CS(=O)(=O)Nc1ccc(Nc2ccc3[nH]nc(N)c3c2)cc1"	"Ki"	"'>'"	"5011.87"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1963725"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK8"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL1994318"	""	"0"	"526.69"	"2"	"6.17"	"SID103904830"	"CC(C)N(CCCN)C(=O)c1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)c1"	"Ki"	"'>'"	"5011.87"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1963725"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK8"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL231209"	""	"0"	"378.43"	"1"	"5.33"	"SID103904347"	"Nc1nccc2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12"	"Ki"	"'>'"	"3162.28"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1963725"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: MAPK8"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL38380"	"FASUDIL"	"3"	"291.38"	"0"	"1.22"	"HA-1077"	"O=S(=O)(c1cccc2cnccc12)N1CCCNCC1"	"Residual Activity"	"'='"	"111.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2219232"	"Millipore: Percentage of residual kinase activity of MAPK8 at 10uM relative to control. Control inhibitor: Jnk Inhibitor II at 100.0uM. Buffer: 50 mM Tris pH 7.5, 0.1 mM EGTA, 0.1% ? -mercaptoethanol"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem. J."	"2013"	"None"	""
"CHEMBL494272"	""	"0"	"388.47"	"0"	"3.33"	"8"	"Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(N3CCOCC3)nncc2c1"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1025669"	"Inhibition of JNK1"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1140163"	"1"	"Scientific Literature"	"J. Med. Chem."	"2008"	"None"	""
"CHEMBL203644"	""	"0"	"355.76"	"0"	"3.52"	"EGFR_ErbB_2_ErbB_4_Inhibitor"	"CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1"	"Residual Activity"	"'='"	"96.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2219231"	"Millipore: Percentage of residual kinase activity of MAPK8 at 1uM relative to control. Control inhibitor: Jnk Inhibitor II at 100.0uM. Buffer: 50 mM Tris pH 7.5, 0.1 mM EGTA, 0.1% ? -mercaptoethanol"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem. J."	"2013"	"None"	""
"CHEMBL92461"	""	"0"	"307.38"	"0"	"4.13"	"VEGF_Receptor_2_Kinase_Inhibitor_IV"	"COc1ccc(-c2cnc3c(-c4ccsc4)cnn3c2)cc1"	"Residual Activity"	"'='"	"116.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2219231"	"Millipore: Percentage of residual kinase activity of MAPK8 at 1uM relative to control. Control inhibitor: Jnk Inhibitor II at 100.0uM. Buffer: 50 mM Tris pH 7.5, 0.1 mM EGTA, 0.1% ? -mercaptoethanol"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem. J."	"2013"	"None"	""
"CHEMBL235658"	""	"0"	"349.41"	"1"	"5.16"	"MK2a_Inhibitor"	"O=C(CCCc1ccc(-c2ccccc2F)cc1)Nc1ccc(O)cc1"	"Residual Activity"	"'='"	"99.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2219231"	"Millipore: Percentage of residual kinase activity of MAPK8 at 1uM relative to control. Control inhibitor: Jnk Inhibitor II at 100.0uM. Buffer: 50 mM Tris pH 7.5, 0.1 mM EGTA, 0.1% ? -mercaptoethanol"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem. J."	"2013"	"None"	""
"CHEMBL222102"	"KU-55933"	"0"	"395.51"	"0"	"4.76"	"KU-55933"	"O=c1cc(-c2cccc3c2Sc2ccccc2S3)oc(N2CCOCC2)c1"	"Residual Activity"	"'='"	"108.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2219231"	"Millipore: Percentage of residual kinase activity of MAPK8 at 1uM relative to control. Control inhibitor: Jnk Inhibitor II at 100.0uM. Buffer: 50 mM Tris pH 7.5, 0.1 mM EGTA, 0.1% ? -mercaptoethanol"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem. J."	"2013"	"None"	""
"CHEMBL38380"	"FASUDIL"	"3"	"291.38"	"0"	"1.22"	"HA-1077"	"O=S(=O)(c1cccc2cnccc12)N1CCCNCC1"	"Residual Activity"	"'='"	"114.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2219231"	"Millipore: Percentage of residual kinase activity of MAPK8 at 1uM relative to control. Control inhibitor: Jnk Inhibitor II at 100.0uM. Buffer: 50 mM Tris pH 7.5, 0.1 mM EGTA, 0.1% ? -mercaptoethanol"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem. J."	"2013"	"None"	""
"CHEMBL478629"	"DORSOMORPHIN"	"0"	"399.50"	"0"	"4.32"	"C"	"c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)ccn1"	"Residual Activity"	"'='"	"117.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL2219231"	"Millipore: Percentage of residual kinase activity of MAPK8 at 1uM relative to control. Control inhibitor: Jnk Inhibitor II at 100.0uM. Buffer: 50 mM Tris pH 7.5, 0.1 mM EGTA, 0.1% ? -mercaptoethanol"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2276"	"c-Jun N-terminal kinase 1"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2218924"	"1"	"Scientific Literature"	"Biochem. J."	"2013"	"None"	""
